ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
ENSG00000000419	72.0346368148476	-0.0440072645271781	0.21843018959265	-0.201470614521038	0.84033060453364	0.924122013037596	FALSE
ENSG00000000457	47.9145311553571	-0.846835135255266	0.194923100726819	-4.34445754298815	1.39620242378268e-05	0.0001998185609807	FALSE
ENSG00000000460	13.9343148818314	-0.953756318921563	0.321436507307645	-2.96716862347166	0.00300556073395461	0.018050927943444	FALSE
ENSG00000000938	3650.33783555044	0.782348406973473	0.144734614520699	5.40539945861801	6.46641155874958e-08	1.84156159169407e-06	FALSE
ENSG00000001036	13.0012118879334	-0.168236337789874	0.37394541731568	-0.449895439279716	0.652785836267214	0.819170504546556	FALSE
ENSG00000001084	17.8228830648121	0.0358529022115837	0.281176568204397	0.127510277405196	0.898536539386566	0.953567915693624	FALSE
ENSG00000001167	445.275859089267	-0.198337050436683	0.117137326624755	-1.69320110123434	0.0904171950628587	0.242297071796791	FALSE
ENSG00000001461	15.6050179765448	-0.284848577154379	0.314895366841426	-0.904581671085118	0.365687049129724	0.595264089872222	FALSE
ENSG00000001497	11.108828314228	-0.21593511624156	0.373796913750918	-0.577680307937077	0.563479976470062	0.759123769709463	FALSE
ENSG00000001561	6.82905220340912	0.208100716259063	0.426834301026177	0.487544500895913	0.62587251474255	0.802864041691445	FALSE
ENSG00000001617	6.45953008380223	1.50082306326082	0.498590509962853	3.01013162760085	0.0026113449526643	0.0160347111283091	TRUE
ENSG00000001629	88.8416352571409	-0.129635709066281	0.127617979486707	-1.01581069993186	0.309719539729517	0.541235718524142	FALSE
ENSG00000001630	4.36698427070055	-0.43195537754461	0.797887676819054	-0.541373667114011	0.588250053699956	0.777322136767614	FALSE
ENSG00000001631	42.5057213538161	-0.368238426503905	0.225124704538293	-1.63570864983087	0.101900578306372	0.262492565937275	FALSE
ENSG00000002016	5.47987586072756	-0.799509342780283	0.518214261714586	-1.54281617054496	0.122875384864822	0.298414241429204	FALSE
ENSG00000002330	30.6637295354679	0.044398688029364	0.226238033417291	0.196247674887943	0.844416314319663	0.92595237881252	FALSE
ENSG00000002549	75.4596688580291	-0.440145151884366	0.222885487706107	-1.9747591304138	0.0482954890709585	0.154658426929473	FALSE
ENSG00000002586	28.9697782576851	0.30043463831496	0.343160644013942	0.875492698698727	0.381305881206854	0.610523043654308	FALSE
ENSG00000002726	3.78806914017519	-0.316795365796115	0.824327927425352	-0.38430745247898	0.700750585053099	0.849650510499304	FALSE
ENSG00000002822	59.876699827809	-0.352588437280399	0.278624959241826	-1.26545891021334	0.205706869010002	0.419839115551752	FALSE
ENSG00000002834	2050.40212603474	0.363539187161827	0.104669464369954	3.47321149821594	0.000514269925078691	0.00417406448568312	FALSE
ENSG00000002919	145.183247333074	-1.0481842877943	0.195700910104292	-5.35605218818709	8.50599497238819e-08	2.33510152464026e-06	TRUE
ENSG00000002933	5.49689513524735	0.472352998532257	0.568306736581866	0.831158541905149	0.405884071827554	0.631689484149905	FALSE
ENSG00000003056	101.286623838206	0.153024864935003	0.231132929397944	0.662064316554126	0.507930003387136	0.715899629356138	FALSE
ENSG00000003096	1.71126196514745	-0.379107037149134	1.17612932118745	-0.322334483393695	0.747199312063804	0.8749516120186	FALSE
ENSG00000003137	7.08205478891883	-0.986643230283997	0.587072460757247	-1.68061576080635	0.0928375724643681	0.246626985719559	FALSE
ENSG00000003147	8.65295852848118	-0.50759842283958	0.329044020787083	-1.5426459402769	0.122916705050294	0.298433402676596	FALSE
ENSG00000003393	73.0733286424933	-0.525534965063896	0.149836196476436	-3.50739659322937	0.000452514187374128	0.00375815318039402	FALSE
ENSG00000003400	91.168098385834	-0.675367650651462	0.181074141287935	-3.7297851910148	0.000191643082746016	0.00181645977063917	FALSE
ENSG00000003402	6226.14810957301	-0.21086999741285	0.117851195207918	-1.78929027440768	0.0735680795336397	0.209444858007474	FALSE
ENSG00000003436	2.32119115673806	1.62830433224201	0.742775832517585	2.19218808819209	0.0283659282169344	0.104597256728187	FALSE
ENSG00000003509	31.7100799247885	-0.0208794430159302	0.224857803107574	-0.0928562083564487	0.926017796044514	0.96599155835844	FALSE
ENSG00000003756	868.073874679292	0.0247696715794174	0.12558105753164	0.197240507973718	0.843639332425258	0.92584124281907	FALSE
ENSG00000004059	156.396039461303	-0.31075200173699	0.203273399990478	-1.52873913532979	0.126329126332431	0.303795869173806	FALSE
ENSG00000004139	20.1533841372903	-0.870381094425675	0.238976366246145	-3.6421220562421	0.000270399802632261	0.00244176515897029	FALSE
ENSG00000004142	47.0382343429467	-0.463040792243879	0.22724283484593	-2.03764749087829	0.0415851989785673	0.138072377040888	FALSE
ENSG00000004399	41.0878262336941	-0.0440480356224691	0.361980328916994	-0.12168626884852	0.903147488287966	0.955660869873825	FALSE
ENSG00000004455	258.995947461362	1.36435951106497	0.210570939809993	6.4793342913134	9.21281846076901e-11	5.29704848842257e-09	TRUE
ENSG00000004468	24.7737286737095	-0.351048447390278	0.249303120272611	-1.40811894775488	0.159095851290203	0.354879568450366	FALSE
